Step,numberOfAcceptedPeleSteps,currentEnergy,bindingEnergy,ligandSASA,ligandRMSD,L1_C3-H38_OG,H38_HG-H175_ND1,H175_HE2-H40_OE2,H175_HE2-H40_OE1,epoch,trajectory,Cluster
0,0,-3418.9,7.17655,0.142111,0.370089,4.56947,1.78561,1.58994,3.70937,0,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/0/trajectory_1.xtc,-
1,1,-3536.5,5.47389,0.148461,1.41674,4.70343,2.11027,1.73766,3.86976,0,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/0/trajectory_1.xtc,0
2,2,-3534.51,15.6128,0.171811,1.73594,5.42726,1.83559,1.64844,3.80115,0,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/0/trajectory_1.xtc,0
3,3,-3568.95,-4.79924,0.289295,3.26948,6.28615,1.89987,3.89067,1.83057,0,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/0/trajectory_1.xtc,0
6,4,-3579.62,-3.61996,0.329165,3.34124,6.63193,1.90364,3.89081,1.82453,0,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/0/trajectory_1.xtc,0
7,5,-3614.06,-0.507987,0.321108,4.12136,6.04198,1.92155,3.84842,1.86836,0,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/0/trajectory_1.xtc,0
8,6,-3657.43,-3.96182,0.407532,5.17936,6.94943,1.84662,3.7662,1.77311,0,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/0/trajectory_1.xtc,0
9,7,-3654.4,-3.62651,0.482269,5.56273,7.61632,1.83583,3.70719,1.67211,0,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/0/trajectory_1.xtc,0
10,8,-3666.91,-5.24434,0.502943,5.35032,7.83783,1.77216,3.36965,1.5578,0,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/0/trajectory_1.xtc,0
11,9,-3667.05,-3.94973,0.45329,5.01144,7.21916,1.93782,5.64263,4.58299,0,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/0/trajectory_1.xtc,0
0,0,-3418.9,7.17655,0.142111,0.370089,4.56947,1.78561,1.58994,3.70937,0,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/0/trajectory_2.xtc,-
1,1,-3502.98,14.683,0.290941,1.57547,4.91202,3.84533,1.43517,3.65712,0,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/0/trajectory_2.xtc,-
2,2,-3572.55,-6.69393,0.382242,2.13067,4.60258,3.86933,1.43515,3.64099,0,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/0/trajectory_2.xtc,0
3,3,-3576.8,-8.09802,0.345917,2.48126,3.87022,3.87635,1.44133,3.57321,0,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/0/trajectory_2.xtc,0
4,4,-3584.92,-5.6171,0.368065,2.6115,4.57234,3.89676,1.49353,3.62503,0,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/0/trajectory_2.xtc,0
6,5,-3587.58,-6.20676,0.330883,2.37892,3.55448,3.86536,1.54627,3.69457,0,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/0/trajectory_2.xtc,0
8,6,-3590.08,-7.91333,0.37742,3.30728,3.60257,3.801,1.5461,3.6921,0,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/0/trajectory_2.xtc,0
10,7,-3590.6,-6.6911,0.420743,3.44899,3.77888,3.83013,1.55759,3.6683,0,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/0/trajectory_2.xtc,0
0,0,-3418.9,7.17655,0.142111,0.370089,4.56947,1.78561,1.58994,3.70937,0,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/0/trajectory_3.xtc,-
1,1,-3517.55,-5.37109,0.275618,3.1503,4.3807,1.97685,1.70178,3.79627,0,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/0/trajectory_3.xtc,2
2,2,-3552.0,-1.03406,0.241602,1.98074,3.27422,1.81889,1.72864,3.86709,0,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/0/trajectory_3.xtc,2
4,3,-3563.93,-5.05351,0.169529,2.09637,4.06759,1.69633,1.8035,3.96392,0,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/0/trajectory_3.xtc,2
8,4,-3576.43,-9.15964,0.209219,1.23193,4.55565,1.68848,1.59524,3.75842,0,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/0/trajectory_3.xtc,2
14,5,-3576.76,-7.28581,0.209337,1.54965,4.96317,1.69394,1.57239,3.73215,0,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/0/trajectory_3.xtc,2
0,0,-3418.9,7.17655,0.142111,0.370089,4.56947,1.78561,1.58994,3.70937,0,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/0/trajectory_4.xtc,-
1,1,-3520.12,-1.44565,0.260967,1.9448,5.74248,4.2736,3.66016,1.55512,0,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/0/trajectory_4.xtc,0
2,2,-3564.96,-3.4077,0.250302,2.76591,5.82471,4.29511,3.66311,1.57497,0,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/0/trajectory_4.xtc,0
3,3,-3585.51,0.936814,0.24678,2.62653,6.58863,6.97296,3.5546,1.55006,0,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/0/trajectory_4.xtc,0
4,4,-3594.87,10.6256,0.259528,2.9491,8.01419,6.89859,3.56645,1.51989,0,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/0/trajectory_4.xtc,0
6,5,-3613.47,-6.21913,0.254427,2.96535,6.95386,6.89993,3.56441,1.50906,0,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/0/trajectory_4.xtc,0
0,0,-3418.9,7.17655,0.142111,0.370089,4.56947,1.78561,1.58994,3.70937,0,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/0/trajectory_5.xtc,-
1,1,-3458.35,-9.06121,0.198767,1.87709,6.39656,3.77712,1.37469,3.59124,0,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/0/trajectory_5.xtc,-
2,2,-3504.01,6.59823,0.126691,2.21652,6.32073,3.77591,1.40635,3.58854,0,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/0/trajectory_5.xtc,-
3,3,-3509.2,-0.490694,0.182436,1.92186,5.46352,4.98921,1.51401,3.68095,0,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/0/trajectory_5.xtc,0
4,4,-3514.78,-0.237629,0.292719,1.76095,5.17944,4.98258,1.52479,3.6927,0,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/0/trajectory_5.xtc,0
5,5,-3534.93,-8.73459,0.261156,2.49667,5.17541,4.84208,1.48051,3.6911,0,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/0/trajectory_5.xtc,0
6,6,-3553.46,-8.84714,0.269389,2.10899,4.96851,4.90496,1.53116,3.7163,0,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/0/trajectory_5.xtc,0
8,7,-3558.09,-7.44623,0.263484,2.12067,5.59915,4.96275,1.52572,3.71581,0,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/0/trajectory_5.xtc,0
12,8,-3554.05,-2.85292,0.289008,2.03343,5.06555,4.9526,1.50801,3.69854,0,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/0/trajectory_5.xtc,0
0,0,-3418.9,7.17655,0.142111,0.370089,4.56947,1.78561,1.58994,3.70937,0,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/0/trajectory_6.xtc,-
1,1,-3478.59,-0.568849,0.168714,2.56043,7.6571,7.43991,3.65394,1.54492,0,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/0/trajectory_6.xtc,-
2,2,-3541.25,-6.4194,0.216814,1.93224,7.20791,7.25011,3.66692,1.58092,0,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/0/trajectory_6.xtc,0
4,3,-3546.96,-0.618961,0.118894,2.83442,7.05293,7.14092,3.67997,1.58293,0,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/0/trajectory_6.xtc,0
6,4,-3552.13,2.00192,0.191836,2.13854,6.00709,6.96986,3.69054,1.56419,0,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/0/trajectory_6.xtc,0
8,5,-3551.17,-0.639483,0.181615,2.77962,7.31229,6.99323,3.64702,1.51213,0,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/0/trajectory_6.xtc,0
9,6,-3572.16,-6.35079,0.257858,3.28822,7.60517,7.1703,3.62294,1.52266,0,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/0/trajectory_6.xtc,0
10,7,-3575.01,-1.64259,0.280866,2.72426,7.57545,7.12178,3.66266,1.53726,0,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/0/trajectory_6.xtc,0
0,0,-3418.9,7.17655,0.142111,0.370089,4.56947,1.78561,1.58994,3.70937,0,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/0/trajectory_7.xtc,-
1,1,-3537.94,-5.33755,0.187094,2.93189,6.70095,4.33086,3.16292,5.00084,0,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/0/trajectory_7.xtc,0
6,2,-3556.68,-2.46028,0.177646,2.95887,6.60923,4.3606,2.66263,4.75937,0,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/0/trajectory_7.xtc,0
7,3,-3560.22,-2.75696,0.274448,2.34272,5.3467,6.82559,3.93917,1.95986,0,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/0/trajectory_7.xtc,0
0,0,-3418.9,7.17655,0.142111,0.370089,4.56947,1.78561,1.58994,3.70937,0,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/0/trajectory_8.xtc,-
1,1,-3510.49,-8.1736,0.182883,1.35178,4.70715,1.99813,1.70745,3.78976,0,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/0/trajectory_8.xtc,2
3,2,-3535.01,-8.35869,0.233007,2.45264,5.08938,1.89834,1.8097,3.91884,0,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/0/trajectory_8.xtc,2
4,3,-3544.2,-7.0187,0.244995,2.89139,5.71568,1.82701,1.83058,3.97762,0,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/0/trajectory_8.xtc,2
5,4,-3548.96,-6.39633,0.230863,3.35231,6.61337,1.75935,1.60394,3.77317,0,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/0/trajectory_8.xtc,2
6,5,-3555.99,-2.03092,0.318134,3.89556,7.37397,1.74743,1.58674,3.74488,0,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/0/trajectory_8.xtc,3
8,6,-3567.38,-1.77671,0.287907,3.33371,6.81069,1.81832,1.59458,3.73618,0,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/0/trajectory_8.xtc,3
10,7,-3558.32,7.20828,0.27379,2.95986,6.06947,1.81826,1.59403,3.7358,0,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/0/trajectory_8.xtc,2
0,0,-3418.9,7.17655,0.142111,0.370089,4.56947,1.78561,1.58994,3.70937,0,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/0/trajectory_9.xtc,-
1,1,-3488.04,2.01454,0.211979,2.8584,4.8161,2.10917,1.70036,3.78232,0,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/0/trajectory_9.xtc,-
2,2,-3516.4,-7.35776,0.241568,3.28685,5.02658,2.027,1.73102,3.83809,0,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/0/trajectory_9.xtc,0
3,3,-3533.58,-8.20797,0.231407,3.57521,7.92441,6.44877,1.75074,3.95316,0,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/0/trajectory_9.xtc,0
4,4,-3534.86,-5.76538,0.323118,2.60668,6.97083,6.42839,1.72189,3.92367,0,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/0/trajectory_9.xtc,1
6,5,-3558.99,-10.7629,0.226963,3.00483,7.91667,6.32492,1.63371,3.81927,0,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/0/trajectory_9.xtc,0
7,6,-3565.65,-12.79,0.192095,3.19997,7.44998,6.4191,1.59173,3.72697,0,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/0/trajectory_9.xtc,0
8,7,-3564.6,-7.38064,0.238434,3.17239,8.23215,6.35653,1.57912,3.71954,0,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/0/trajectory_9.xtc,0
10,8,-3567.6,-8.04205,0.218972,2.98764,8.77198,6.26855,1.52342,3.68489,0,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/0/trajectory_9.xtc,0
12,9,-3570.49,-5.93607,0.207365,3.53839,9.70151,6.29776,1.54764,3.69893,0,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/0/trajectory_9.xtc,0
14,10,-3570.64,-6.99111,0.164434,4.5699,10.8527,6.27772,1.5255,3.68189,0,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/0/trajectory_9.xtc,0
0,0,-3418.9,7.17655,0.142111,0.370089,4.56947,1.78561,1.58994,3.70937,0,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/0/trajectory_10.xtc,-
1,1,-3640.17,-7.65902,0.257198,2.46219,6.35626,2.10638,1.48826,3.66712,0,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/0/trajectory_10.xtc,0
4,2,-3650.6,-6.77385,0.244778,2.98526,5.78796,2.12769,1.50096,3.69551,0,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/0/trajectory_10.xtc,0
5,3,-3660.7,-15.9293,0.162205,3.67333,7.32668,3.03463,3.62616,1.50881,0,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/0/trajectory_10.xtc,0
8,4,-3658.0,-12.9205,0.236866,3.63454,7.07284,2.75386,3.62056,1.51358,0,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/0/trajectory_10.xtc,0
0,0,-3418.9,7.17655,0.142111,0.370089,4.56947,1.78561,1.58994,3.70937,0,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/0/trajectory_11.xtc,-
1,1,-3550.35,-4.7597,0.275436,2.75245,5.20028,1.81823,1.6885,3.80656,0,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/0/trajectory_11.xtc,0
2,2,-3567.57,-8.07284,0.333947,3.0988,4.31673,1.8388,1.55986,3.71478,0,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/0/trajectory_11.xtc,0
3,3,-3565.55,-7.43626,0.328133,3.65132,4.0321,2.46991,3.62542,5.41198,0,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/0/trajectory_11.xtc,0
5,4,-3567.47,-7.27433,0.281667,3.70702,4.64043,2.01787,3.30325,5.24123,0,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/0/trajectory_11.xtc,0
6,5,-3570.38,-2.94864,0.351004,3.36656,4.09538,2.07536,3.27699,5.24662,0,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/0/trajectory_11.xtc,1
8,6,-3568.75,-1.60966,0.264709,3.55274,4.9939,2.09128,3.26511,5.2424,0,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/0/trajectory_11.xtc,0
12,7,-3568.4,-0.581512,0.370627,3.42501,3.86061,2.10667,3.19365,5.2051,0,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/0/trajectory_11.xtc,1
0,0,-3418.9,7.17655,0.142111,0.370089,4.56947,1.78561,1.58994,3.70937,0,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/0/trajectory_12.xtc,-
1,1,-3502.92,-9.60573,0.282651,3.16263,5.86301,2.02349,2.37749,4.27973,0,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/0/trajectory_12.xtc,-
2,2,-3509.5,-7.54623,0.275662,3.48689,6.3531,2.02668,2.25425,4.18018,0,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/0/trajectory_12.xtc,2
4,3,-3553.18,-10.5532,0.193695,3.37865,6.13588,1.98538,1.79123,3.91005,0,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/0/trajectory_12.xtc,2
6,4,-3557.07,-3.83382,0.111484,3.43924,6.1608,2.01815,1.49554,3.68566,0,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/0/trajectory_12.xtc,2
8,5,-3569.77,-8.68144,0.248662,1.88663,5.82095,2.01328,1.50288,3.69976,0,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/0/trajectory_12.xtc,0
10,6,-3570.66,-7.46334,0.15581,2.62577,6.43298,1.88644,1.51313,3.71282,0,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/0/trajectory_12.xtc,0
12,7,-3571.14,-6.82619,0.213239,2.16214,6.12094,1.89186,1.5133,3.71279,0,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/0/trajectory_12.xtc,0
0,0,-3418.9,7.17655,0.142111,0.370089,4.56947,1.78561,1.58994,3.70937,0,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/0/trajectory_13.xtc,-
1,1,-3485.41,-8.84192,0.200084,2.14614,6.22606,3.7908,1.41639,3.63866,0,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/0/trajectory_13.xtc,-
2,2,-3540.8,-9.20732,0.283497,2.20152,6.44584,3.80118,1.38699,3.58247,0,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/0/trajectory_13.xtc,0
3,3,-3534.27,-4.35687,0.281883,2.09685,5.9644,3.92118,1.4434,3.55825,0,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/0/trajectory_13.xtc,0
4,4,-3560.65,-7.4607,0.300117,2.17554,5.80526,3.95409,1.55373,3.57484,0,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/0/trajectory_13.xtc,0
5,5,-3563.08,-9.63928,0.243912,2.33835,6.34608,3.98783,1.56331,3.50511,0,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/0/trajectory_13.xtc,0
6,6,-3567.09,-11.3795,0.281289,2.34684,5.59456,4.13048,1.54528,3.47359,0,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/0/trajectory_13.xtc,0
8,7,-3563.09,-1.10309,0.203514,2.57889,7.02929,6.52657,1.56694,3.44909,0,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/0/trajectory_13.xtc,0
10,8,-3577.29,-10.878,0.165072,3.72142,6.64681,6.40461,1.54877,3.39874,0,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/0/trajectory_13.xtc,0
12,9,-3580.06,-11.911,0.149412,3.57616,7.28489,6.3998,1.55464,3.37439,0,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/0/trajectory_13.xtc,0
0,0,-3418.9,7.17655,0.142111,0.370089,4.56947,1.78561,1.58994,3.70937,0,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/0/trajectory_14.xtc,-
1,1,-3562.43,-7.19481,0.330579,2.03971,5.34222,1.85008,1.71774,3.84124,0,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/0/trajectory_14.xtc,0
2,2,-3567.85,-7.44692,0.362716,3.02742,5.76008,1.80536,1.58986,3.76117,0,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/0/trajectory_14.xtc,1
4,3,-3577.62,3.59144,0.291157,2.53662,4.7607,1.82587,1.54788,3.71077,0,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/0/trajectory_14.xtc,1
5,4,-3608.01,-0.98582,0.395441,3.27788,4.91031,1.9074,1.6777,3.80785,0,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/0/trajectory_14.xtc,1
6,5,-3616.35,3.10218,0.351277,3.23449,5.65872,1.87792,1.64981,3.78208,0,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/0/trajectory_14.xtc,0
7,6,-3638.74,-4.75652,0.367885,3.33147,5.00107,1.71665,1.60074,3.737,0,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/0/trajectory_14.xtc,0
8,7,-3641.55,-6.34667,0.386441,3.24816,4.28567,1.70745,1.60558,3.73673,0,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/0/trajectory_14.xtc,2
9,8,-3660.6,-5.21031,0.450978,3.79675,5.63817,1.89857,1.71013,3.84694,0,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/0/trajectory_14.xtc,3
10,9,-3682.26,-4.60911,0.519865,3.58649,6.23476,1.8217,1.63194,3.78033,0,/dataweb/user_files/mmunicoy/ifr/FraCm2_VIN/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/0/trajectory_14.xtc,3
