#cluster size degeneracy contacts threshold density metric
0 34 0 0.87 2.5000 1.0 -
1 26 0 0.53 4.0000 1.0 -
2 5 0 0.93 2.5000 1.0 -
3 4 0 1.00 2.5000 1.0 -
4 1 1 1.00 2.5000 1.0 -
5 1 2 0.93 2.5000 1.0 -
6 1 2 1.07 1.7500 1.0 -
7 10 0 0.47 4.0000 1.0 -
8 1 2 0.73 2.5000 1.0 -
9 1 2 0.67 2.5000 1.0 -
10 1 2 0.73 2.5000 1.0 -
11 1 2 0.80 2.5000 1.0 -
12 1 2 0.67 2.5000 1.0 -
